"INST_ID","INST_Name","Address","City","State","Zip","Longitude","Latitude","Sector","Size","LandGrant","Carnegie","2020ADM_Rate","2020ENR_Rate","2019ADM_Rate","2019ENR_Rate","2018ADM_Rate","2018ENR_Rate","2017ADM_Rate","2017ENR_Rate","2016ADM_Rate","2016ENR_Rate","2015ADM_Rate","2015ENR_Rate","Head_21_TOTAL","Head_21_UG","Head_21_GR","Head_20_TOTAL","Head_20_UG","Head_20_GR","Head_19_TOTAL","Head_19_UG","Head_19_GR","Head_18_TOTAL","Head_18_UG","Head_18_GR","Head_17_TOTAL","Head_17_UG","Head_17_GR","Head_16_TOTAL","Head_16_UG","Head_16_GR","FTE2020","FTE2019","FTE2018","FTE2017","FTE2016","FTE2015","F2020_Ret","F2019_Ret","F2018_Ret","F2017_Ret","F2016_Ret","F2015_Ret","GR2020","GR2019","GR2018","GR2017","GR2016","GR2015","2020S:F","2019S:F","2018S:F","2017S:F","2016S:F","2015S:F","IN_2122_ON","OUT_2122_ON","IN_2021_ON","OUT_2021_ON","IN_1920_ON","OUT_1920_ON","IN_1819_ON","OUT_1819_ON","IN_1718_ON","OUT_1718_ON","IN_1617_ON","OUT_1617_ON","IN_1516_ON","OUT_1516_ON","UG_TOTAL_1920","UG_AID_PERC_1920","UG_PELL_PERC_1920","UG_TOTAL_1819","UG_AID_PERC_1819","UG_PELL_PERC_1819","UG_TOTAL_1718","UG_AID_PERC_1718","UG_PELL_PERC_1718","UG_TOTAL_1617","UG_AID_PERC_1617","UG_PELL_PERC_1617","UG_TOTAL_1516","UG_AID_PERC_1516","UG_PELL_PERC_1516","UG_TOTAL_1415","UG_AID_PERC_1415","UG_PELL_PERC_1415","FY20_Endow","FY19_Endow","FY18_Endow","FY17_Endow","FY16_Endow","FY15_Endow"
181127,"Hastings College","710 N Turner Ave","Hastings","NE","68901",-98.374403,40.59025,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.659454374412041,0.206847360912981,0.668251452720549,0.249802371541502,0.641975308641975,0.211538461538462,0.683290488431877,0.231000752445448,0.639372822299652,0.252497729336966,0.711492890995261,0.174170616113744,1032,992,40,1043,1006,37,1133,1074,59,1288,1201,87,1336,1227,109,1385,1200,185,976,990,1019,1139,1181,1165,316,263,306,273,295,345,53,55,58,58,59,57,14,12,12,13,13,13,48494,48494,47154,47154,45420,45420,44678,44678,43527,43527,41911,41911,40020,40020,963,100,32,1048,92,31,1155,94,31,1188,94,29,1178,93,32,1183,98,31,98322617,101297743,100284262,98159961,86835363,85104157
141644,"Hawaii Pacific University","1 Aloha Tower Drive","Honolulu","HI","96813",-157.859645,21.310306,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.81400675024108,0.0796682955723382,0.748276582410696,0.134003350083752,0.751297016861219,0.122572291756582,0.746756220424363,0.102207686017989,0.753668378576669,0.116330007301046,0.913018266164106,0.146129312844303,5217,4646,571,5274,4687,587,4996,4392,604,4884,4225,659,5000,4262,738,5651,4725,926,3162,3176,3264,3341,3406,3901,479,556,480,449,473,509,47,44,42,49,42,40,16,17,15,12,12,13,50384,50384,52020,52020,49640,49640,44414,44414,42294,42294,40758,40758,39336,39336,3695,59,22,3541,65,26,3560,63,25,3423,64,27,3993,59,27,4835,53,24,43037065,41911674,44644947,44369249,55775010,61746456
203085,"Heidelberg University","310 E Market St","Tiffin","OH","44883-2462",-83.168387,41.114833,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.810565635005336,0.211323238973009,0.748259860788863,0.257364341085271,0.730791121229368,0.256230529595016,0.760604299825683,0.244461420932009,0.793144918821407,0.281273692191054,0.789014821272886,0.238884045335658,1394,1121,273,1364,1138,226,1409,1136,273,1462,1196,266,1490,1145,345,1429,1096,333,1146,1179,1155,1134,1220,1095,331,329,319,371,272,363,50,49,49,39,47,51,14,14,13,13,14,12,47670,47670,46200,46200,45400,45400,44400,44400,43400,43400,42200,42200,41100,41100,1076,94,34,1026,99,40,1044,98,41,1123,99,41,1012,99,43,1128,99,44,51414434,51987303,52245539,48936849,44837827,45764724
107071,"Henderson State University","1100 Henderson Street","Arkadelphia","AR","71999-0001",-93.059703,34.128155,"Public","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.748979036210182,0.204652853507815,0.756380510440835,0.269597818677573,0.90546218487395,0.32985305491106,0.796789184621884,0.327147401908802,0.661100196463654,0.277117384843982,0.633386159535129,0.20338087691495,3610,2895,715,4562,3809,753,4565,3766,799,3850,3151,699,4043,3344,699,4039,3427,612,2723,3291,3264,2894,3126,3092,785,842,615,740,758,767,34,33,33,34,36,29,14,14,14,13,16,15,27094,29302,26192,28112,25100,26810,20996,22646,20830,22480,21106,27946,20432,27032,3430,84,43,3404,83,51,2832,92,54,3051,87,47,3099,89,24,3230,92,55,22488060,21018609,19594997,17706494,15863779,16592860
107080,"Hendrix College","1600 Washington Ave","Conway","AR","72032-3080",-92.443256,35.101565,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.705352112676056,0.248402555910543,0.69963144963145,0.249341527655838,0.72168284789644,0.277130044843049,0.797952218430034,0.289136013686912,0.77103825136612,0.2487597448618,0.823803967327888,0.230455075845974,1103,1089,14,1135,1122,13,1226,1219,7,1260,1248,12,1361,1354,7,1417,1405,12,1072,1115,1203,1242,1322,1333,284,309,338,352,393,314,71,75,69,68,73,70,10,11,10,11,11,11,50550,50550,66310,66310,64060,64060,63174,63174,60096,60096,58120,58120,56214,56214,1109,99,30,1202,100,30,1218,100,29,1298,100,23,1304,100,19,1322,100,20,181804465,196610987,206383801,201015739,186790084,185541373
198695,"High Point University","One University Parkway","High Point","NC","27268",-79.994675,35.972035,"Private","5,000 - 9,999","No","Baccalaureate Colleges: Diverse Fields",0.770459790520149,0.159792626728111,0.737564170649673,0.168006720268811,0.769459298871064,0.183140283140283,0.806624888093107,0.154134295227525,0.790767324176392,0.180488441948544,0.724931255728689,0.124839596700275,5878,4761,1117,5521,4667,854,5349,4566,783,5275,4631,644,5088,4608,480,4837,4556,281,5563,5283,5081,4885,4789,4514,1400,1423,1111,1382,1362,1386,65,63,64,65,63,62,17,15,14,14,15,13,59408,59408,57268,57268,54720,54720,52998,52998,51105,51105,49727,49727,48380,48380,4591,81,10,4545,79,11,4467,77,11,4546,75,10,4371,74,11,4208,77,11,78259483,65747536,63760429,56668533,50211927,49791008
191621,"Hilbert College","5200 S Park Ave","Hamburg","NY","14075-1597",-78.820257,42.75464,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.917127071823204,0.197791164658635,0.9258114374034,0.13355592654424,0.835845896147404,0.223446893787575,0.867647058823529,0.168494516450648,0.811340206185567,0.188055908513342,0.816958277254374,0.207267833109018,1589,1507,82,1383,1334,49,1339,1298,41,1376,1327,49,1517,1449,68,1593,1515,78,782,743,735,749,816,874,160,219,167,143,152,165,55,51,43,50,45,39,13,11,12,12,12,11,39030,39030,37474,37474,35950,35950,34250,34250,33350,33350,32450,32450,31630,31630,719,95,46,732,95,50,747,92,50,808,93,48,888,92,49,960,90,48,5977299,6947767,7444295,6975505,6303824,6367499
203128,"Hiram College","","Hiram","OH","44234-0067",-81.143981,41.3107,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.927687296416938,0.162921348314607,0.93168044077135,0.134831460674157,0.576107182731671,0.150516795865633,0.635277073524085,0.14709236031927,0.541848472828243,0.151537335285505,0.57618025751073,0.0863733905579399,1387,1366,21,1437,1416,21,1364,1350,14,1420,1404,16,1233,1200,33,1244,1202,42,928,995,993,999,965,1002,227,233,257,207,160,274,58,56,61,60,63,65,11,12,13,10,10,10,38772,38772,37857,37857,51167,51167,49815,49815,47757,47757,46297,46297,44787,44787,1267,65,36,1244,62,38,1210,73,39,1090,79,41,1100,86,41,1235,89,44,73411324,72372546,74259063,74938994,69928286,70325492
191630,"Hobart William Smith Colleges","337 Pulteney Street","Geneva","NY","14456",-76.985516,42.858131,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.618417705418469,0.160839160839161,0.660828955049621,0.203180212014134,0.571749382438805,0.239984289080911,0.639210347174949,0.225062122825701,0.579882939518751,0.217570093457944,0.564954004936056,0.141575050482387,1903,1893,10,2109,2100,9,2273,2261,12,2298,2291,7,2304,2295,9,2385,2378,7,1823,2060,2228,2234,2261,2306,458,611,634,581,631,643,78,81,77,81,79,79,9,10,10,10,10,10,78650,78650,76526,76526,74375,74375,72040,72040,69775,69775,67316,67316,64903,64903,1965,97,21,2229,93,20,2237,92,18,2262,89,17,2344,83,15,2421,82,15,204650152,226094148,232058732,214412048,187188927,199977634
191649,"Hofstra University","100 Hofstra University","Hempstead","NY","11549",-73.60078,40.715959,"Private","10,000 - 19,999","No","Doctoral/Professional Universities
",0.691131244285596,0.0835838845460012,0.684872057318321,0.0910449545671927,0.632005792903693,0.0890811182401467,0.63947329155476,0.0955492037566354,0.622217562987036,0.0924969111535437,0.610553392161766,0.0589832446143403,11321,6507,4814,11750,6933,4817,11849,7118,4731,12170,7343,4827,12243,7438,4805,12007,7362,4645,9530,9838,9923,10125,10150,9891,1522,1552,1637,1646,1648,1713,63,63,64,60,60,62,13,13,13,13,14,13,68628,68628,68628,68628,66260,66260,63748,63748,61260,61260,60184,60184,58035,58035,6498,88,22,6701,87,22,6861,87,22,6899,86,21,6824,85,22,6904,85,24,682366337,633700987,611432662,553025124,444920395,410321604
232308,"Hollins University","7916 Williamson Rd NW","Roanoke","VA","24020",-79.943277,37.354201,"Private","Under 1,000","No","Baccalaureate Colleges: Arts & Sciences Focus",0.807918848167539,0.0822195220737141,0.712392108508015,0.0800519255733449,0.639214616853013,0.0848976109215017,0.483814215341309,0.112727272727273,0.59875904860393,0.128957973517559,0.609941782355576,0.0877742946708464,943,704,239,933,687,246,948,704,244,968,673,295,981,674,307,1004,674,330,750,746,751,727,745,721,185,199,155,224,196,165,55,62,53,57,62,60,9,9,10,10,9,9,57830,57830,57410,57410,56940,56940,55655,55655,54205,54205,52435,52435,50735,50735,668,100,36,676,99,36,645,97,39,654,99,41,639,98,44,596,98,46,174608039,182729244,186334766,182202213,160817888,170970945
212984,"Holy Family University","9801 Frankford Avenue","Philadelphia","PA","19114-2009",-74.986451,40.060581,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.777016742770167,0.354554358472086,0.727726300784034,0.338883447600392,0.719783929777178,0.332082551594747,0.707487753673898,0.358061325420376,0.684941013185288,0.332320162107396,0.739457831325301,0.257530120481928,3636,2374,1262,3779,2423,1356,3754,2313,1441,3662,2348,1314,3453,2309,1144,3155,2226,929,2384,2295,2192,2286,1973,1963,344,353,356,328,341,250,60,55,59,57,55,54,13,12,12,15,14,12,48226,48226,48226,48226,47584,47584,46850,46850,46850,46850,46236,46236,45392,45392,2136,75,35,2083,77,37,2075,75,36,1950,73,34,2045,71,32,1985,75,35,21322160,21183406,19989472,18469949,16692936,16883924
115728,"Holy Names University","3500 Mountain Blvd","Oakland","CA","94619-1699",-122.187804,37.802276,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.891188959660297,0.0756402620607504,0.632527652601393,0.104922279792746,0.700385356454721,0.121045392022008,0.525617397714707,0.124123422159888,0.484599589322382,0.203389830508475,0.430045871559633,0.136467889908257,1212,812,400,1138,783,355,1091,689,402,1022,641,381,1047,609,438,1231,747,484,837,817,815,736,677,805,161,175,176,95,119,88,48,43,45,40,50,35,7,8,7,8,6,10,59002,59002,58911,58911,59385,59385,57674,57674,56226,56226,54604,54604,52809,52809,669,93,47,632,98,53,591,96,50,526,93,48,656,89,48,753,86,49,54619996,54171145,51917540,50945666,47673827,15117070
162760,"Hood College","401 Rosemont Ave","Frederick","MD","21701",-77.419049,39.420631,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.713284671532847,0.119934506753991,0.653287788215201,0.139433551198257,0.713828425096031,0.214349775784753,0.811320754716981,0.220499569336779,0.705269253039954,0.179802955665025,0.786063569682152,0.157701711491443,2341,1269,1072,2349,1245,1104,2291,1143,1148,2389,1178,1211,2368,1214,1154,2518,1324,1194,1571,1511,1492,1571,1602,1706,320,239,255,219,257,288,66,61,65,63,71,66,11,10,10,10,10,11,60994,60994,59898,59898,58450,58450,56586,56586,54840,54840,53040,53040,51190,51190,1126,97,41,1092,95,37,1128,95,38,1174,94,34,1277,95,29,1359,96,35,104533967,106904637,99715827,91295043,80899929,84671464
120537,"Hope International University","2500 E Nutwood Ave","Fullerton","CA","92831-3199",-117.88573,33.87616,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.382871536523929,0.325657894736842,0.367883211678832,0.432539682539683,0.294520547945205,0.540697674418605,0.283715012722646,0.430493273542601,0.321073558648111,0.331269349845201,0.342530922930542,0.117982873453853,1342,705,637,1308,690,618,1620,1021,599,1710,1128,582,2071,1488,583,2055,1438,617,1033,969,1048,1069,1122,1044,109,89,92,98,108,68,42,48,43,42,49,44,13,13,13,13,14,14,52054,52054,49513,49513,49237,49237,49047,49047,46824,46824,45146,45146,42628,42628,633,97,54,743,71,50,868,79,44,961,71,43,875,87,52,856,82,55,7511781,7380482,7302737,6959166,6916148,5738272
191676,"Houghton College","1 Willard Ave","Houghton","NY","14744",-78.155426,42.426137,"Private","Under 1,000","No","Baccalaureate Colleges: Arts & Sciences Focus",0.799800796812749,0.210460772104608,0.806965174129353,0.281134401972873,0.950859950859951,0.332041343669251,0.913520097442144,0.357333333333333,0.793296089385475,0.291079812206573,0.945666235446313,0.349288486416559,1060,1015,45,1062,1028,34,1103,1090,13,1124,1111,13,1247,1231,16,1116,1095,21,853,928,962,1005,1030,1038,228,219,219,271,266,250,71,73,71,72,75,74,11,11,11,11,13,12,30152,30152,48172,48172,46876,46876,45626,45626,44408,44408,42940,42940,41806,41806,940,97,39,988,96,45,1030,94,40,1043,98,40,1009,98,42,1043,97,44,58361317,54414221,56219658,50905080,45789945,46414117
225399,"Houston Baptist University","7502 Fondren Rd","Houston","TX","77074-3298",-95.515954,29.693819,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.715120944629141,0.107085604360372,0.710467205750225,0.11492254189061,0.700184371011204,0.107555195462832,0.690140845070423,0.116393810271361,0.345634504457263,0.109425374549592,0.332323162752256,0.0375370204559543,5127,3365,1762,4800,3202,1598,4374,2841,1533,3972,2701,1271,3885,2654,1231,3857,2666,1191,2960,2849,2601,2804,2779,2726,693,511,510,576,544,615,40,48,44,33,45,44,16,14,12,14,16,16,50348,50348,48126,48126,47076,47076,46340,46340,45322,45322,43832,43832,42525,42525,2632,92,49,2321,91,45,2316,91,42,2332,92,43,2250,94,44,2288,94,47,111223114,105640311,102429599,102805132,94552666,100668709
225548,"Howard Payne University","1000 Fisk St.","Brownwood","TX","76801-2794",-98.985204,31.716467,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.485347985347985,0.267924528301887,0.538502109704641,0.243878550440744,0.579314720812183,0.288061336254107,0.591690544412607,0.306295399515738,0.877229800629591,0.394736842105263,0.852510460251046,0.293933054393305,1155,1059,96,1146,1067,79,1343,1218,125,1145,1029,116,1269,1151,118,1271,1158,113,863,863,910,965,1066,1050,246,248,246,324,280,300,44,41,41,46,45,42,10,10,9,9,10,10,43522,43522,42242,42242,41899,41899,40566,40566,39890,39890,38326,38326,36984,36984,969,83,37,962,76,32,981,89,43,1098,92,44,1079,94,43,1073,95,44,59641734,63736328,63937456,56480545,52168936,58144722
131520,"Howard University","2400 Sixth St NW","Washington","DC","20059",-77.018966,38.922392,"Private","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.386351490236382,0.251117258991275,0.360754070265638,0.254024808656638,0.315907571851427,0.226839957684751,0.414154029140648,0.298535324526134,0.30002743484225,0.164776883686906,0.490404273560641,0.110532216579832,11633,8427,3206,9831,6801,3030,9536,6507,3029,9842,6631,3211,9426,6156,3270,10492,7203,3289,10363,9008,8747,8932,8471,9404,1920,1498,2077,900,1642,1467,62,63,60,60,60,61,12,10,10,8,8,11,48214,48214,49250,49250,45971,45971,44651,44651,43201,43201,41488,41488,43116,43116,6526,91,44,6243,82,44,6354,77,44,5899,69,46,6883,69,46,7013,78,49,712449000,692832000,688562000,646556000,577132000,590659000
150941,"Huntington University","2303 College Ave","Huntington","IN","46750",-85.497317,40.898152,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.776744186046512,0.302994011976048,0.754617414248021,0.277389277389277,0.831892411143132,0.285219399538106,0.805280528052805,0.299180327868852,0.892059553349876,0.283727399165508,0.839153439153439,0.221164021164021,1548,1265,283,1544,1221,323,1573,1245,328,1575,1245,330,1483,1146,337,1498,1184,314,1163,1212,1194,1171,1197,1133,215,218,218,196,201,226,61,60,65,66,59,62,12,12,12,12,12,10,41010,41010,39398,39398,38974,38974,38222,38222,37296,37296,37156,37156,36578,36578,1126,81,32,1047,75,35,1076,80,34,996,87,32,991,89,35,1074,85,34,28949830,28693600,28719627,26953827,25198022,25374639
225575,"Huston-Tillotson University","900 Chicon St","Austin","TX","78702-2795",-97.721691,30.264667,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.559642669469259,0.16150234741784,0.625090383224873,0.117987275882013,0.468948035487959,0.150675675675676,0.298056155507559,0.147342995169082,0.364836978951713,0.164027149321267,0.47420814479638,0.0660633484162896,1269,1249,20,1279,1270,9,1138,1135,3,1192,1184,8,1141,1072,69,1185,1114,71,1015,1069,1068,1045,958,965,202,218,182,152,146,203,23,23,22,22,31,26,16,16,17,14,14,14,25652,25652,25652,25652,24414,24414,24414,24414,24414,24414,28286,28286,28214,28214,1074,97,71,1119,87,73,1053,91,65,965,83,63,968,81,61,975,83,66,10954922,10907159,9907917,11287988,10282198,10140239
145725,"Illinois Institute of Technology","10 West 35th Street","Chicago","IL","60616",-87.627321,41.8313,"Private","5,000 - 9,999","No","Doctoral Universities: High Research Activity
",0.606596463341943,0.169669177857845,0.602297484650426,0.192042091417297,0.581803510187613,0.210818307905687,0.540276301806589,0.1852871754524,0.571028691392582,0.20547385620915,0.527140585964115,0.108789461730638,7391,3506,3885,7261,3402,3859,7466,3368,4098,7873,3129,4744,8518,3227,5291,9201,3858,5343,5556,5962,6158,6511,7008,7045,583,608,471,503,479,440,72,72,71,73,65,63,10,12,12,12,13,13,71080,71080,71168,71168,68262,68262,65386,65386,63749,63749,63427,63427,60424,60424,3144,95,29,3026,93,31,2766,98,32,2800,98,31,2989,93,30,3099,89,28,254043000,240549000,248557000,241882000,224236000,235459000
145813,"Illinois State University","North and School Streets","Normal","IL","61790-1000",-88.990058,40.509403,"Public","20,000 and above","No","Doctoral Universities: High Research Activity
",0.813133595919158,0.266259032795998,0.819391988112191,0.291672963578661,0.891820580474934,0.321005917159763,0.891304347826087,0.3244289585753,0.888806093724127,0.344108057755007,0.877172748990856,0.299036164428701,22580,19382,3198,23141,19798,3343,22907,19609,3298,22948,19739,3209,23330,20115,3215,22987,19898,3089,19067,19388,19135,19291,19592,19237,3835,3673,3333,3682,3618,3581,69,69,72,73,72,72,19,19,20,18,18,18,32151,43675,31753,43277,31124,42648,29758,41282,28929,40036,28197,39304,27421,35237,18250,75,30,18107,61,30,18330,57,29,18643,53,28,18426,50,28,18155,50,27,151372576,144350035,128825072,113043510,96437185,101802550
213011,"Immaculata University","1145 King Road","Immaculata","PA","19345",-75.570711,40.027981,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.824310520939734,0.148079306071871,0.81007556675063,0.161069651741294,0.807599517490953,0.144137415982076,0.829392971246006,0.154853620955316,0.818922305764411,0.167559296097934,0.786116322701689,0.118824265165729,3398,2078,1320,3471,2034,1437,3116,1818,1298,3183,1821,1362,3349,1906,1443,3687,2125,1562,1671,1622,1572,1612,1701,1889,252,183,197,216,188,219,69,62,67,71,61,48,10,9,9,9,8,9,46470,46470,46470,46470,45870,45870,46000,46000,45960,45960,53584,53584,51878,51878,1503,67,27,1504,62,26,1482,64,27,1459,68,26,1790,64,26,2138,59,23,20961788,18532299,19677380,18332331,16911661,17445622
151290,"Indiana Institute of Technology","1600 E Washington Blvd","Fort Wayne","IN","46803-1228",-85.116479,41.078365,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.630742049469965,0.212885154061625,0.596366995073892,0.224574083634486,0.631815775542615,0.181818181818182,0.761345852895149,0.450154162384378,0.691651432053626,0.21057268722467,0.695954907161804,0.134615384615385,2675,1682,993,2477,1682,795,2470,1585,885,2598,1592,1006,10223,9155,1068,9668,8685,983,2044,1944,1934,5934,6112,5726,423,418,428,565,513,562,36,36,32,32,32,35,12,11,16,28,31,31,43913,43913,42794,42794,41976,41976,41116,41116,40223,40223,39983,39983,38020,38020,1576,86,39,1523,87,40,1696,78,36,7249,81,67,6872,81,67,6541,80,67,137645960,137039068,131111439,123181930,102652574,96052710
